"date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type",year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
"19850618,1985,85034,USSR,TUYMEN RUSS,MTM,0,0,0,0,0,2.5,2.5,PNE,BENZOL,SHAFT",1985,85034,USSR,TUYMEN RUSS,MTM,0,0,0,0,0,2.5,2.5,CIVIL TESTING,BENZOL,UNDERGROUND
"19850630,1985,85016,USSR,SEMI KAZAKH,HFS,50,79,7.1,4.4,0,0.001,150,WR,NA,SHAFT",1985,85016,USSR,SEMI KAZAKH,HFS,50,79,7.1,4.4,0,0.001,150,WEAPONS TESTING,NA,UNDERGROUND
"19850711,1985,85035,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL",1985,85035,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19850718,1985,85017,USSR,ARKHAN RUSS,UGS,65.965,40.754,5,0,0,8.5,8.5,PNE,AGAT,SHAFT",1985,85017,USSR,ARKHAN RUSS,UGS,65.965,40.754,5,0,0,8.5,8.5,CIVIL TESTING,AGAT,UNDERGROUND
"19850719,1985,85036,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL",1985,85036,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19850720,1985,85018,USSR,SEMI KAZAKH,HFS,50,79,6.7,0,0,20,150,WR,NA,SHAFT",1985,85018,USSR,SEMI KAZAKH,HFS,50,79,6.7,0,0,20,150,WEAPONS TESTING,NA,UNDERGROUND
"19850725,1985,85019,USSR,SEMI KAZAKH,HFS,50,79,5.3,0,0,0.001,20,WR/SAM,NA,TUNNEL",1985,85019,USSR,SEMI KAZAKH,HFS,50,79,5.3,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19850725,1985,85020,USA,NTS,UGS,37.297,-116.438,5.2,0,0,20,150,WR,SERENA,SHAFT",1985,85020,USA,NTS,UGS,37.297,-116.438,5.2,0,0,20,150,WEAPONS TESTING,SERENA,UNDERGROUND
"19850814,1985,85031,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CEBRERO,SHAFT",1985,85031,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,CEBRERO,UNDERGROUND
"19851009,1985,85023,USA,NTS,UGS,37.209,-116.152,4.6,0,0,0,20,WE,DIAMOND BEECH,TUNNEL",1985,85023,USA,NTS,UGS,37.209,-116.152,4.6,0,0,0,20,EFFECT TESTING,DIAMOND BEECH,UNDERGROUND
"19851009,1985,85032,USA,NTS,DOE,37,-116,0,0,0,0,20,WE,MILL YARD,TUNNEL",1985,85032,USA,NTS,DOE,37,-116,0,0,0,0,20,EFFECT TESTING,MILL YARD,UNDERGROUND
"19851024,1985,85025,FRANCE,MURUROA,WTN,-22,-139,4.8,0,0,0,5,WR,HERO,SHAFT/GR",1985,85025,FRANCE,MURUROA,WTN,-22,-139,4.8,0,0,0,5,WEAPONS TESTING,HERO,UNDERGROUND
"19851026,1985,85026,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,150,WR,CODROS,SHAFT/LG",1985,85026,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,150,WEAPONS TESTING,CODROS,UNDERGROUND
"19851030,1985,85033,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,ABO,SHAFT",1985,85033,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,ABO,UNDERGROUND
"19851124,1985,85027,FRANCE,MURUROA,WTN,-22,-139,4.9,0,0,0,20,WR,ZETES,SHAFT/GR",1985,85027,FRANCE,MURUROA,WTN,-22,-139,4.9,0,0,0,20,WEAPONS TESTING,ZETES,UNDERGROUND
"19851126,1985,85028,FRANCE,MURUROA,WTN,-22,-139,5.6,0,0,0,150,WR,MEGAREE,SHAFT/LG",1985,85028,FRANCE,MURUROA,WTN,-22,-139,5.6,0,0,0,150,WEAPONS TESTING,MEGAREE,UNDERGROUND
"19851205,1985,85029,UK,NTS,UGS,37.053,-116.045,5.7,0,0,20,150,WR,KINIBITO,SHAFT",1985,85029,UK,NTS,UGS,37.053,-116.045,5.7,0,0,20,150,WEAPONS TESTING,KINIBITO,UNDERGROUND
"19851228,1985,85030,USA,NTS,UGS,37.238,-116.473,5.3,0,0,20,150,WR,GOLDSTONE,SHAFT",1985,85030,USA,NTS,UGS,37.238,-116.473,5.3,0,0,20,150,WEAPONS TESTING,GOLDSTONE,UNDERGROUND
"19860322,1986,86001,USA,NTS,UGS,37.083,-116.066,5.3,0,0,29,29,WR,GLENCOE,SHAFT",1986,86001,USA,NTS,UGS,37.083,-116.066,5.3,0,0,29,29,WEAPONS TESTING,GLENCOE,UNDERGROUND
"19860410,1986,86002,USA,NTS,UGS,37.157,-116.204,5.1,0,0,0,20,WE,MIGHTY OAK,TUNNEL",1986,86002,USA,NTS,UGS,37.157,-116.204,5.1,0,0,0,20,EFFECT TESTING,MIGHTY OAK,UNDERGROUND
"19860420,1986,86022,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,MOGOLLON,SHAFT",1986,86022,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,MOGOLLON,UNDERGROUND
"19860422,1986,86003,USA,NTS,UGS,37.264,-116.44,5.3,0,0,0,20,WR,JEFFERSON,SHAFT",1986,86003,USA,NTS,UGS,37.264,-116.44,5.3,0,0,0,20,WEAPONS TESTING,JEFFERSON,UNDERGROUND
"19860426,1986,86004,FRANCE,MURUROA,WTN,-22.15,-139.12,4.8,0,0,0,20,WR,HYLLOS,SHAFT/GR",1986,86004,FRANCE,MURUROA,WTN,-22.15,-139.12,4.8,0,0,0,20,WEAPONS TESTING,HYLLOS,UNDERGROUND
"19860506,1986,86005,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,CETO,SHAFT/GR",1986,86005,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WEAPONS TESTING,CETO,UNDERGROUND
"19860521,1986,86006,USA,NTS,UGS,37.125,-116.061,4.8,0,0,0,20,WR,PANAMINT,SHAFT",1986,86006,USA,NTS,UGS,37.125,-116.061,4.8,0,0,0,20,WEAPONS TESTING,PANAMINT,UNDERGROUND
"19860527,1986,86007,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,STHELENOSS,SHAFT/GR",1986,86007,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS TESTING,STHELENOSS,UNDERGROUND
"19860530,1986,86008,FRANCE,MURUROA,WTN,-21.913,-139.1,5.6,0,0,0,150,WR,GALATEE,SHAFT/LG",1986,86008,FRANCE,MURUROA,WTN,-21.913,-139.1,5.6,0,0,0,150,WEAPONS TESTING,GALATEE,UNDERGROUND
"19860605,1986,86009,USA,NTS,UGS,37.098,-116.016,5.2,0,0,20,150,WR,TAJO,SHAFT",1986,86009,USA,NTS,UGS,37.098,-116.016,5.2,0,0,20,150,WEAPONS TESTING,TAJO,UNDERGROUND
"19860625,1986,86010,UK,NTS,UGS,37.265,-116.499,5.5,0,0,20,150,WR,DARWIN,SHAFT",1986,86010,UK,NTS,UGS,37.265,-116.499,5.5,0,0,20,150,WEAPONS TESTING,DARWIN,UNDERGROUND
"19860717,1986,86011,USA,NTS,UGS,37.279,-116.356,5.7,0,0,119,119,WR,CYBAR,SHAFT",1986,86011,USA,NTS,UGS,37.279,-116.356,5.7,0,0,119,119,WEAPONS TESTING,CYBAR,UNDERGROUND
"19860724,1986,86012,USA,NTS,UGS,37.143,-116.071,4.5,0,0,0,20,WR,CORNUCOPIA,SHAFT",1986,86012,USA,NTS,UGS,37.143,-116.071,4.5,0,0,0,20,WEAPONS TESTING,CORNUCOPIA,UNDERGROUND
"19860904,1986,86023,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,GALVESTON,SHAFT",1986,86023,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,GALVESTON,UNDERGROUND
"19860911,1986,86013,USA,NTS,UGS,37.069,-116.05,0,0,0,0,20,WR,ALEMAN,SHAFT",1986,86013,USA,NTS,UGS,37.069,-116.05,0,0,0,0,20,WEAPONS TESTING,ALEMAN,UNDERGROUND
"19860930,1986,86014,USA,NTS,UGS,37.3,-116.307,5.5,0,0,20,150,WR,LABQUARK,SHAFT",1986,86014,USA,NTS,UGS,37.3,-116.307,5.5,0,0,20,150,WEAPONS TESTING,LABQUARK,UNDERGROUND
"19861016,1986,86015,USA,NTS,UGS,37.22,-116.462,0,0,0,20,150,WR,BELMONT,SHAFT",1986,86015,USA,NTS,UGS,37.22,-116.462,0,0,0,20,150,WEAPONS TESTING,BELMONT,UNDERGROUND
"19861110,1986,86016,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,HESIONE,SHAFT/GR",1986,86016,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WEAPONS TESTING,HESIONE,UNDERGROUND
"19861112,1986,86017,FRANCE,MURUROA,UGS,-21.894,-139.068,0,0,0,0,20,WR,NAUPLIOS,SHAFT/LG",1986,86017,FRANCE,MURUROA,UGS,-21.894,-139.068,0,0,0,0,20,WEAPONS TESTING,NAUPLIOS,UNDERGROUND
"19861114,1986,86018,USA,NTS,UGS,37.1,-116.048,5.7,0,0,20,150,WR,GASCON,SHAFT",1986,86018,USA,NTS,UGS,37.1,-116.048,5.7,0,0,20,150,WEAPONS TESTING,GASCON,UNDERGROUND
"19861206,1986,86019,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,PENELEOS,SHAFT/GR",1986,86019,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WEAPONS TESTING,PENELEOS,UNDERGROUND
"19861210,1986,86020,FRANCE,MURUROA,UGS,-21.877,-138.986,5.3,0,0,0,150,WR,CIRCE,SHAFT/LG",1986,86020,FRANCE,MURUROA,UGS,-21.877,-138.986,5.3,0,0,0,150,WEAPONS TESTING,CIRCE,UNDERGROUND
"19861213,1986,86021,USA,NTS,UGS,37.263,-116.412,5.5,0,0,20,150,WR,BODIE,SHAFT",1986,86021,USA,NTS,UGS,37.263,-116.412,5.5,0,0,20,150,WEAPONS TESTING,BODIE,UNDERGROUND
"19870203,1987,87001,USA,NTS,UGS,37.225,-116.08,0,0,0,0,20,WR/SE,HAZEBROOK,SHAFT",1987,87001,USA,NTS,UGS,37.225,-116.08,0,0,0,0,20,WEAPONS TESTING,HAZEBROOK,UNDERGROUND
"19870211,1987,87002,USA,NTS,UGS,37.011,-116.045,4.5,0,0,0,20,WR,TORNERO,SHAFT",1987,87002,USA,NTS,UGS,37.011,-116.045,4.5,0,0,0,20,WEAPONS TESTING,TORNERO,UNDERGROUND
"19870226,1987,87003,USSR,SEMI KAZAKH,HFS,50,78,5.4,0,0,0.001,20,FMS,NA,TUNNEL",1987,87003,USSR,SEMI KAZAKH,HFS,50,78,5.4,0,0,0.001,20,SOVIET EXPERIMENT,NA,UNDERGROUND
"19870312,1987,87004,USSR,SEMI KAZAKH,HFS,50,79,6.6,0,0,0.001,20,WR,NA,SHAFT",1987,87004,USSR,SEMI KAZAKH,HFS,50,79,6.6,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19870318,1987,87005,USA,NTS,HFS,37,-116,4.5,4,0,0,20,WE,MIDDLE NOTE,TUNNEL",1987,87005,USA,NTS,HFS,37,-116,4.5,4,0,0,20,EFFECT TESTING,MIDDLE NOTE,UNDERGROUND
"19870403,1987,87006,USSR,SEMI KAZAKH,HFS,50,79,7.3,4.7,0,20,150,WR,NA,SHAFT",1987,87006,USSR,SEMI KAZAKH,HFS,50,79,7.3,4.7,0,20,150,WEAPONS TESTING,NA,UNDERGROUND
"19870403,1987,87048,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL",1987,87048,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19870417,1987,87007,USSR,SEMI KAZAKH,HFS,49.851,78.69,7.2,4.3,0,0.001,150,WR,NA,SHAFT",1987,87007,USSR,SEMI KAZAKH,HFS,49.851,78.69,7.2,4.3,0,0.001,150,WEAPONS TESTING,NA,UNDERGROUND
"19870418,1987,87008,USA,NTS,HFS,37.248,-116.509,5.5,0,0,20,150,WR,DELAMAR,SHAFT",1987,87008,USA,NTS,HFS,37.248,-116.509,5.5,0,0,20,150,WEAPONS TESTING,DELAMAR,UNDERGROUND
"19870419,1987,87009,USSR,PERM RUSS,HFS,60.781,56.22,4.5,0,0,3.2,3.2,PNE,GELIY,SHAFT",1987,87009,USSR,PERM RUSS,HFS,60.781,56.22,4.5,0,0,3.2,3.2,CIVIL TESTING,GELIY,UNDERGROUND
"19870419,1987,87010,USSR,PERM RUSS,HFS,60.674,56.295,4.5,0,0,3.2,3.2,PNE,GELIY,SHAFT",1987,87010,USSR,PERM RUSS,HFS,60.674,56.295,4.5,0,0,3.2,3.2,CIVIL TESTING,GELIY,UNDERGROUND
"19870422,1987,87011,USA,NTS,HFS,36.983,-116.005,0,0,0,0,20,WR,PRECIDIO,SHAFT",1987,87011,USA,NTS,HFS,36.983,-116.005,0,0,0,0,20,WEAPONS TESTING,PRECIDIO,UNDERGROUND
"19870430,1987,87012,USA,NTS,HFS,37.233,-116.423,5.7,4.3,0,30,150,WR,HARDIN,SHAFT",1987,87012,USA,NTS,HFS,37.233,-116.423,5.7,4.3,0,30,150,WEAPONS TESTING,HARDIN,UNDERGROUND
"19870505,1987,87013,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,JOCASTE,SHAFT/LG",1987,87013,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS TESTING,JOCASTE,UNDERGROUND
"19870506,1987,87014,USSR,SEMI KAZAKH,HFS,49.75,77.99,6.1,0,0,0.001,20,FMS,NA,TUNNEL",1987,87014,USSR,SEMI KAZAKH,HFS,49.75,77.99,6.1,0,0,0.001,20,SOVIET EXPERIMENT,NA,UNDERGROUND
"19870520,1987,87015,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,150,WR,LYCOMEDE,SHAFT/LG",1987,87015,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,150,WEAPONS TESTING,LYCOMEDE,UNDERGROUND
"19870605,1987,87016,CHINA,LOP NOR,HFS,41.6,88.9,6.8,4.4,0,50,200,WR,NA,UG",1987,87016,CHINA,LOP NOR,HFS,41.6,88.9,6.8,4.4,0,50,200,WEAPONS TESTING,NA,UNDERGROUND
"19870606,1987,87017,USSR,SEMI KAZAKH,HFS,49.865,78.143,0,0,0,0.001,20,FMS,NA,TUNNEL",1987,87017,USSR,SEMI KAZAKH,HFS,49.865,78.143,0,0,0,0.001,20,SOVIET EXPERIMENT,NA,UNDERGROUND
"19870606,1987,87018,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,DIRCE,SHAFT/LG",1987,87018,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS TESTING,DIRCE,UNDERGROUND
"19870618,1987,87019,USA,NTS,DOE,37.194,-116.035,0,0,0,0,20,WR,BRIE,SHAFT",1987,87019,USA,NTS,DOE,37.194,-116.035,0,0,0,0,20,WEAPONS TESTING,BRIE,UNDERGROUND
"19870620,1987,87020,USSR,SEMI KAZAKH,HFS,49.901,78.726,0,0,0,0.001,150,WR,NA,SHAFT",1987,87020,USSR,SEMI KAZAKH,HFS,49.901,78.726,0,0,0,0.001,150,WEAPONS TESTING,NA,UNDERGROUND
"19870620,1987,87021,USA,NTS,DOE,37.22,-116.178,0,0,0,0,20,WE,MISSION GHOST,TUNNEL",1987,87021,USA,NTS,DOE,37.22,-116.178,0,0,0,0,20,EFFECT TESTING,MISSION GHOST,UNDERGROUND
"19870621,1987,87022,FRANCE,MURUROA,WTN,-21.984,-138.844,0,0,0,0,150,WR,IPHITOS,SHAFT/LG",1987,87022,FRANCE,MURUROA,WTN,-21.984,-138.844,0,0,0,0,150,WEAPONS TESTING,IPHITOS,UNDERGROUND
"19870630,1987,87023,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,PANCHUELA,SHAFT",1987,87023,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,PANCHUELA,UNDERGROUND
"19870707,1987,87024,USSR,JAKUTS RUSS,HFS,62.11,112.77,5.6,0,0,15,15,PNE,NEVA,SHAFT",1987,87024,USSR,JAKUTS RUSS,HFS,62.11,112.77,5.6,0,0,15,15,CIVIL TESTING,NEVA,UNDERGROUND
"19870716,1987,87025,UK,NTS,HFS,37.104,-116.023,5,0,0,20,150,WR,MIDLAND,SHAFT",1987,87025,UK,NTS,HFS,37.104,-116.023,5,0,0,20,150,WEAPONS TESTING,MIDLAND,UNDERGROUND
"19870717,1987,87026,USSR,SEMI KAZAKH,HFS,49.797,78.235,6.4,4.2,0,20,150,FMS,NA,TUNNEL",1987,87026,USSR,SEMI KAZAKH,HFS,49.797,78.235,6.4,4.2,0,20,150,SOVIET EXPERIMENT,NA,UNDERGROUND
"19870724,1987,87027,USSR,JAKUTS RUSS,HFS,62.7,112.7,5.3,0,0,15,15,PNE,NEVA,SHAFT",1987,87027,USSR,JAKUTS RUSS,HFS,62.7,112.7,5.3,0,0,15,15,CIVIL TESTING,NEVA,UNDERGROUND
"19870802,1987,87028,USSR,SEMI KAZAKH,HFS,49.828,78.898,6.1,0,0,0.001,150,WR,NA,SHAFT",1987,87028,USSR,SEMI KAZAKH,HFS,49.828,78.898,6.1,0,0,0.001,150,WEAPONS TESTING,NA,UNDERGROUND
"19870802,1987,87029,USSR,NZ RUSS,HFS,73.289,54.713,5.6,0,0,0.001,150,WR/F/S,NA,TUNNEL",1987,87029,USSR,NZ RUSS,HFS,73.289,54.713,5.6,0,0,0.001,150,WEAPONS TESTING,NA,UNDERGROUND
"19870812,1987,87030,USSR,JAKUTS RUSS,HFS,61.426,112.708,5.5,0,0,3.2,3.2,PNE,NEVA,SHAFT",1987,87030,USSR,JAKUTS RUSS,HFS,61.426,112.708,5.5,0,0,3.2,3.2,CIVIL TESTING,NEVA,UNDERGROUND
"19870813,1987,87031,USA,NTS,HFS,37.061,-116.045,6.1,4.2,0,20,150,WR,TAHOKA,SHAFT",1987,87031,USA,NTS,HFS,37.061,-116.045,6.1,4.2,0,20,150,WEAPONS TESTING,TAHOKA,UNDERGROUND
"19870918,1987,87033,USSR,SEMI KAZAKH,HFS,49,78,3.9,0,0,0.001,20,WE/SAM,NA,TUNNEL",1987,87033,USSR,SEMI KAZAKH,HFS,49,78,3.9,0,0,0.001,20,EFFECT TESTING,NA,UNDERGROUND
"19870924,1987,87034,USA,NTS,HFS,37.228,-116.375,5.9,4.2,0,20,150,WR,LOCKNEY,SHAFT",1987,87034,USA,NTS,HFS,37.228,-116.375,5.9,4.2,0,20,150,WEAPONS TESTING,LOCKNEY,UNDERGROUND
"19871003,1987,87035,USSR,W KAZAKH,HFS,47.633,56.218,5,3.2,0,8.5,8.5,PNE,BATOLIT,SHAFT",1987,87035,USSR,W KAZAKH,HFS,47.633,56.218,5,3.2,0,8.5,8.5,CIVIL TESTING,BATOLIT,UNDERGROUND
"19871016,1987,87036,USSR,SEMI KAZAKH,HFS,49,78,4.4,0,0,0.001,20,WE,NA,TUNNEL",1987,87036,USSR,SEMI KAZAKH,HFS,49,78,4.4,0,0,0.001,20,EFFECT TESTING,NA,UNDERGROUND
"19871023,1987,87037,USA,NTS,HFS,37.142,-116.079,5.2,0,0,20,150,WR,BORATE,SHAFT",1987,87037,USA,NTS,HFS,37.142,-116.079,5.2,0,0,20,150,WEAPONS TESTING,BORATE,UNDERGROUND
"19871023,1987,87038,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,150,WR,HELENOS,SHAFT/LG",1987,87038,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,150,WEAPONS TESTING,HELENOS,UNDERGROUND
"19871105,1987,87039,FRANCE,MURUROA,WTN,-22.34,-138.97,0,0,0,0,20,WR,PASIPHAE,SHAFT/LG",1987,87039,FRANCE,MURUROA,WTN,-22.34,-138.97,0,0,0,0,20,WEAPONS TESTING,PASIPHAE,UNDERGROUND
"19871115,1987,87040,USSR,SEMI KAZAKH,HFS,49.872,78.795,7.1,4.4,0,0.001,150,WR,NA,SHAFT",1987,87040,USSR,SEMI KAZAKH,HFS,49.872,78.795,7.1,4.4,0,0.001,150,WEAPONS TESTING,NA,UNDERGROUND
"19871119,1987,87041,FRANCE,HURUROA,WTN,-21.878,-139.037,0,0,0,0,150,WR,PELEE,SHAFT/LG",1987,87041,FRANCE,HURUROA,WTN,-21.878,-139.037,0,0,0,0,150,WEAPONS TESTING,PELEE,UNDERGROUND
"19871129,1987,87042,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,DANAE,SHAFT/LG",1987,87042,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WEAPONS TESTING,DANAE,UNDERGROUND
"19871201,1987,87047,USA,NTS,DOE,36.996,-116.004,0,0,0,0,20,WR,WACO,SHAFT",1987,87047,USA,NTS,DOE,36.996,-116.004,0,0,0,0,20,WEAPONS TESTING,WACO,UNDERGROUND
"19871202,1987,87043,USA,NTS,DOE,37.235,-116.163,0,0,0,0,20,WE,MISSION CYBER,TUNNEL",1987,87043,USA,NTS,DOE,37.235,-116.163,0,0,0,0,20,EFFECT TESTING,MISSION CYBER,UNDERGROUND
"19871213,1987,87044,USSR,SEMI KAZAKH,HFS,49.955,78.852,7.1,4.4,0,0.001,150,WR,NA,SHAFT",1987,87044,USSR,SEMI KAZAKH,HFS,49.955,78.852,7.1,4.4,0,0.001,150,WEAPONS TESTING,NA,UNDERGROUND
"19871220,1987,87045,USSR,SEMI KAZAKH,HFS,49.753,78.024,5.2,0,0,0.001,20,FMS,NA,TUNNEL",1987,87045,USSR,SEMI KAZAKH,HFS,49.753,78.024,5.2,0,0,0.001,20,SOVIET EXPERIMENT,NA,UNDERGROUND
"19871227,1987,87046,USSR,SEMI KAZAKH,HFS,49.831,78.744,7.4,4.5,0,0.001,150,WR,NA,SHAFT",1987,87046,USSR,SEMI KAZAKH,HFS,49.831,78.744,7.4,4.5,0,0.001,150,WEAPONS TESTING,NA,UNDERGROUND
"19880206,1988,88001,USSR,SEMI KAZAKH,HFS,49.799,78.064,4.8,0,0,0,20,WR/SAM,NA,TUNNEL",1988,88001,USSR,SEMI KAZAKH,HFS,49.799,78.064,4.8,0,0,0,20,WEAPONS TESTING,NA,UNDERGROUND
"19880213,1988,88002,USSR,SEMI KAZAKH,HFS,49.905,78.905,7.1,4.4,0,0.001,150,WR,NA,SHAFT",1988,88002,USSR,SEMI KAZAKH,HFS,49.905,78.905,7.1,4.4,0,0.001,150,WEAPONS TESTING,NA,UNDERGROUND
"19880215,1988,88003,USA,NTS,HFS,37.314,-116.471,5.4,0,0,20,150,WR,KERNVILLE,SHAFT",1988,88003,USA,NTS,HFS,37.314,-116.471,5.4,0,0,20,150,WEAPONS TESTING,KERNVILLE,UNDERGROUND
"19880403,1988,88004,USSR,SEMI KAZAKH,HFS,49.884,78.965,7.1,4.4,0,20,150,WR,NA,SHAFT",1988,88004,USSR,SEMI KAZAKH,HFS,49.884,78.965,7.1,4.4,0,20,150,WEAPONS TESTING,NA,UNDERGROUND
"19880407,1988,88005,USA,NTS,DOE,37.013,-116.044,0,0,0,0,20,WR,ABILENE,SHAFT",1988,88005,USA,NTS,DOE,37.013,-116.044,0,0,0,0,20,WEAPONS TESTING,ABILENE,UNDERGROUND
"19880422,1988,88006,USSR,SEMI KAZAKH,HFS,49.822,78.119,5,0,0,0.001,20,WE,NA,TUNNEL",1988,88006,USSR,SEMI KAZAKH,HFS,49.822,78.119,5,0,0,0.001,20,EFFECT TESTING,NA,UNDERGROUND
"19880504,1988,88007,USSR,SEMI KAZAKH,HFS,49.928,78.769,7.2,4.4,0,20,150,FMS,NA,SHAFT",1988,88007,USSR,SEMI KAZAKH,HFS,49.928,78.769,7.2,4.4,0,20,150,SOVIET EXPERIMENT,NA,UNDERGROUND
"19880507,1988,88008,USSR,NZ RUSS,HFS,73.364,54.445,6.4,3.8,0,0.001,20,WE,NA,TUNNEL",1988,88008,USSR,NZ RUSS,HFS,73.364,54.445,6.4,3.8,0,0.001,20,EFFECT TESTING,NA,UNDERGROUND
"19880511,1988,88009,FRANCE,MURUROA,WTN,-21.867,-139.072,0,0,0,0,150,WR,NELEE,SHAFT/LG",1988,88009,FRANCE,MURUROA,WTN,-21.867,-139.072,0,0,0,0,150,WEAPONS TESTING,NELEE,UNDERGROUND
"19880513,1988,88010,USA,NTS,HFS,37.124,-116.072,4.9,0,0,0,150,WR,SCHELLBOURNE,SHAFT",1988,88010,USA,NTS,HFS,37.124,-116.072,4.9,0,0,0,150,WEAPONS TESTING,SCHELLBOURNE,UNDERGROUND
"19880521,1988,88011,USA,NTS,DOE,37.032,-115.987,0,0,0,0,150,WR,LAREDO,SHAFT",1988,88011,USA,NTS,DOE,37.032,-115.987,0,0,0,0,150,WEAPONS TESTING,LAREDO,UNDERGROUND
"19880525,1988,88012,FRANCE,MURUROA,WTN,-21.903,-139.009,0,0,0,0,150,WR,NIOBE,SHAFT/LG",1988,88012,FRANCE,MURUROA,WTN,-21.903,-139.009,0,0,0,0,150,WEAPONS TESTING,NIOBE,UNDERGROUND
"19880602,1988,88013,USA,NTS,HFS,37.26,-116.441,5.5,0,0,0,150,WR,COMSTOCK,SHAFT",1988,88013,USA,NTS,HFS,37.26,-116.441,5.5,0,0,0,150,WEAPONS TESTING,COMSTOCK,UNDERGROUND
"19880614,1988,88014,USSR,SEMI KAZAKH,HFS,50.045,79.005,5.7,0,0,0.001,20,WR,NA,SHAFT",1988,88014,USSR,SEMI KAZAKH,HFS,50.045,79.005,5.7,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19880616,1988,88015,FRANCE,MURUROA,WTN,-21,-139,0,0,0,0,5,WR,ANTIGONE,SHAFT/LG",1988,88015,FRANCE,MURUROA,WTN,-21,-139,0,0,0,0,5,WEAPONS TESTING,ANTIGONE,UNDERGROUND
"19880622,1988,88016,USA,NTS,DOE,37.166,-116.072,0,0,0,0,150,WR,RHYOLITE,SHAFT",1988,88016,USA,NTS,DOE,37.166,-116.072,0,0,0,0,150,WEAPONS TESTING,RHYOLITE,UNDERGROUND
"19880622,1988,88042,USA,NTS,DOE,37,-116,0,0,0,0,150,SE,NIGHTINGALE,SHAFT",1988,88042,USA,NTS,DOE,37,-116,0,0,0,0,150,SAFETY TESTING,NIGHTINGALE,UNDERGROUND
"19880623,1988,88017,FRANCE,MURUROA,WTN,-21.906,-139.016,0,0,0,0,20,WR,DEJANIRE,SHAFT/LG",1988,88017,FRANCE,MURUROA,WTN,-21.906,-139.016,0,0,0,0,20,WEAPONS TESTING,DEJANIRE,UNDERGROUND
"19880707,1988,88018,USA,NTS,HFS,37.252,-116.377,5.9,4.3,0,0,150,WR,ALAMO,SHAFT",1988,88018,USA,NTS,HFS,37.252,-116.377,5.9,4.3,0,0,150,WEAPONS TESTING,ALAMO,UNDERGROUND
"19880817,1988,88019,USA,NTS,HFS,37.297,-116.307,5.6,4.1,0,0,150,WR,KEARSARGE,SHAFT",1988,88019,USA,NTS,HFS,37.297,-116.307,5.6,4.1,0,0,150,WEAPONS TESTING,KEARSARGE,UNDERGROUND
